Row_ID,Order_ID,Order_Date,Ship_Date,Customer_ID,Region,Category,Sub_Category,Sales,Profit
265,CA-2016-125318,6/6/2016,6/13/2016,RC-19825,Central,Technology,Phones,328.224,28.7196
266,CA-2015-155040,11/10/2015,11/15/2015,AH-10210,West,Technology,Accessories,79.9,35.156
267,CA-2017-136826,6/16/2017,6/20/2017,CB-12535,South,Office Supplies,Art,14.016,4.7304
268,CA-2016-111010,1/22/2016,1/28/2016,PG-18895,East,Office Supplies,Fasteners,7.56,0.3024
269,US-2017-145366,12/9/2017,12/13/2017,CA-12310,East,Office Supplies,Storage,37.208,-7.4416
270,US-2017-145366,12/9/2017,12/13/2017,CA-12310,East,Office Supplies,Envelopes,57.576,21.591
271,CA-2017-163979,12/28/2017,1/2/2018,KH-16690,West,Office Supplies,Storage,725.84,210.4936
272,CA-2015-155334,7/30/2015,7/31/2015,HA-14920,West,Technology,Accessories,209.93,92.3692
273,CA-2015-155334,7/30/2015,7/31/2015,HA-14920,West,Furniture,Furnishings,5.28,2.3232
274,CA-2015-155334,7/30/2015,7/31/2015,HA-14920,West,Office Supplies,Binders,10.92,4.095
275,CA-2017-118136,9/16/2017,9/17/2017,BB-10990,West,Office Supplies,Paper,8.82,4.0572
276,CA-2017-118136,9/16/2017,9/17/2017,BB-10990,West,Office Supplies,Art,5.98,1.5548
277,CA-2017-132976,10/13/2017,10/17/2017,AG-10495,East,Office Supplies,Paper,11.648,4.0768
278,CA-2017-132976,10/13/2017,10/17/2017,AG-10495,East,Office Supplies,Paper,18.176,5.9072
279,CA-2017-132976,10/13/2017,10/17/2017,AG-10495,East,Office Supplies,Storage,59.712,5.9712
280,CA-2017-132976,10/13/2017,10/17/2017,AG-10495,East,Office Supplies,Labels,24.84,8.694
281,US-2015-161991,9/26/2015,9/28/2015,SC-20725,Central,Office Supplies,Binders,2.08,-3.432
282,US-2015-161991,9/26/2015,9/28/2015,SC-20725,Central,Technology,Phones,1114.4,376.11
283,CA-2015-130890,11/2/2015,11/6/2015,JO-15280,West,Furniture,Tables,1038.84,51.942
284,CA-2015-130883,9/26/2015,10/2/2015,TB-21520,West,Office Supplies,Paper,141.76,47.844
285,CA-2015-130883,9/26/2015,10/2/2015,TB-21520,West,Technology,Accessories,239.8,47.96
286,CA-2015-130883,9/26/2015,10/2/2015,TB-21520,West,Office Supplies,Paper,31.104,10.8864
287,CA-2016-112697,12/18/2016,12/20/2016,AH-10195,South,Office Supplies,Binders,254.058,-169.372
288,CA-2016-112697,12/18/2016,12/20/2016,AH-10195,South,Office Supplies,Appliances,194.528,24.316
289,CA-2016-112697,12/18/2016,12/20/2016,AH-10195,South,Office Supplies,Supplies,961.48,-204.3145
290,CA-2016-110772,11/20/2016,11/24/2016,NZ-18565,East,Office Supplies,Fasteners,19.096,6.6836
291,CA-2016-110772,11/20/2016,11/24/2016,NZ-18565,East,Office Supplies,Labels,18.496,6.2424
292,CA-2016-110772,11/20/2016,11/24/2016,NZ-18565,East,Technology,Accessories,255.984,54.3966
293,CA-2016-110772,11/20/2016,11/24/2016,NZ-18565,East,Furniture,Bookcases,86.97,-48.7032
294,CA-2014-111451,12/26/2014,12/28/2014,KL-16555,West,Furniture,Furnishings,300.416,78.8592
295,CA-2014-111451,12/26/2014,12/28/2014,KL-16555,West,Furniture,Chairs,230.352,20.1558
296,CA-2014-111451,12/26/2014,12/28/2014,KL-16555,West,Furniture,Furnishings,218.352,-24.5646
297,CA-2014-111451,12/26/2014,12/28/2014,KL-16555,West,Office Supplies,Binders,78.6,-62.88
298,CA-2014-111451,12/26/2014,12/28/2014,KL-16555,West,Office Supplies,Fasteners,27.552,9.2988
299,CA-2016-142545,10/28/2016,11/3/2016,JD-15895,East,Office Supplies,Paper,32.4,15.552
300,CA-2016-142545,10/28/2016,11/3/2016,JD-15895,East,Office Supplies,Storage,1082.48,10.8248
301,CA-2016-142545,10/28/2016,11/3/2016,JD-15895,East,Office Supplies,Paper,56.91,27.3168
302,CA-2016-142545,10/28/2016,11/3/2016,JD-15895,East,Furniture,Furnishings,77.6,38.024
303,CA-2016-142545,10/28/2016,11/3/2016,JD-15895,East,Office Supplies,Binders,14.28,6.5688
304,US-2017-152380,11/19/2017,11/23/2017,JH-15910,Central,Furniture,Tables,219.075,-131.445
305,CA-2015-144253,5/4/2015,5/9/2015,AS-10225,East,Furniture,Furnishings,26.8,12.864
306,CA-2014-130960,12/30/2014,1/4/2015,KB-16600,Central,Office Supplies,Art,9.84,2.8536
307,CA-2014-111003,6/1/2014,6/6/2014,CR-12625,East,Office Supplies,Binders,45.48,20.9208
308,CA-2014-111003,6/1/2014,6/6/2014,CR-12625,East,Office Supplies,Art,289.2,83.868
309,CA-2017-126774,4/15/2017,4/17/2017,SH-20395,South,Office Supplies,Art,4.89,2.0049
310,CA-2016-142902,9/12/2016,9/14/2016,BP-11185,West,Furniture,Furnishings,15.136,3.5948
311,CA-2016-142902,9/12/2016,9/14/2016,BP-11185,West,Furniture,Chairs,466.768,52.5114
312,CA-2016-142902,9/12/2016,9/14/2016,BP-11185,West,Furniture,Furnishings,15.232,1.7136
313,CA-2016-142902,9/12/2016,9/14/2016,BP-11185,West,Office Supplies,Labels,6.264,2.0358
314,CA-2014-120887,9/27/2014,10/3/2014,TS-21205,East,Furniture,Furnishings,87.54,37.6422
315,CA-2014-167850,8/9/2014,8/16/2014,AG-10525,South,Technology,Phones,178.384,22.298
316,CA-2014-167850,8/9/2014,8/16/2014,AG-10525,South,Office Supplies,Paper,15.552,5.4432
317,CA-2014-164259,12/28/2014,12/30/2014,SP-20860,East,Office Supplies,Art,99.136,8.6744
318,CA-2014-164973,11/4/2014,11/9/2014,NM-18445,East,Furniture,Chairs,135.882,24.1568
319,CA-2014-164973,11/4/2014,11/9/2014,NM-18445,East,Technology,Machines,3991.98,1995.99
320,CA-2014-164973,11/4/2014,11/9/2014,NM-18445,East,Technology,Phones,275.94,80.0226
321,CA-2014-164973,11/4/2014,11/9/2014,NM-18445,East,Technology,Accessories,360,129.6
322,CA-2014-164973,11/4/2014,11/9/2014,NM-18445,East,Office Supplies,Storage,43.57,13.071
323,CA-2014-156601,9/19/2014,9/24/2014,FA-14230,West,Office Supplies,Fasteners,7.16,3.58
324,CA-2016-162138,4/23/2016,4/27/2016,GK-14620,West,Office Supplies,Binders,251.52,81.744
325,CA-2016-162138,4/23/2016,4/27/2016,GK-14620,West,Technology,Accessories,99.99,34.9965
326,CA-2017-153339,11/3/2017,11/5/2017,DJ-13510,South,Furniture,Furnishings,15.992,0.9995
327,US-2016-141544,8/30/2016,9/1/2016,PO-18850,East,Technology,Phones,290.898,-67.8762
328,US-2016-141544,8/30/2016,9/1/2016,PO-18850,East,Office Supplies,Storage,54.224,3.389
329,US-2016-141544,8/30/2016,9/1/2016,PO-18850,East,Furniture,Chairs,786.744,-258.5016
330,US-2016-141544,8/30/2016,9/1/2016,PO-18850,East,Office Supplies,Labels,100.24,33.831
331,US-2016-141544,8/30/2016,9/1/2016,PO-18850,East,Office Supplies,Binders,37.764,-27.6936
332,US-2016-150147,4/25/2016,4/29/2016,JL-15850,East,Technology,Phones,82.8,-20.7
333,US-2016-150147,4/25/2016,4/29/2016,JL-15850,East,Office Supplies,Binders,20.724,-13.816
334,US-2016-150147,4/25/2016,4/29/2016,JL-15850,East,Office Supplies,Binders,4.896,-3.4272
335,CA-2015-137946,9/1/2015,9/4/2015,DB-13615,West,Office Supplies,Binders,4.752,1.6038
336,CA-2015-137946,9/1/2015,9/4/2015,DB-13615,West,Technology,Copiers,959.984,335.9944
337,CA-2015-137946,9/1/2015,9/4/2015,DB-13615,West,Office Supplies,Binders,14.368,4.49
338,CA-2014-129924,7/12/2014,7/17/2014,AC-10420,West,Office Supplies,Binders,7.712,2.7956
339,CA-2014-129924,7/12/2014,7/17/2014,AC-10420,West,Furniture,Tables,698.352,-17.4588
340,CA-2015-128167,6/22/2015,6/26/2015,KL-16645,West,Office Supplies,Fasteners,4.96,2.3312
341,CA-2014-122336,4/13/2014,4/17/2014,JD-15895,East,Office Supplies,Art,17.856,1.116
342,CA-2014-122336,4/13/2014,4/17/2014,JD-15895,East,Office Supplies,Binders,509.97,-407.976
343,CA-2014-122336,4/13/2014,4/17/2014,JD-15895,East,Office Supplies,Fasteners,30.992,10.0724
344,CA-2014-122336,4/13/2014,4/17/2014,JD-15895,East,Technology,Phones,71.928,8.3916
345,US-2015-120712,12/20/2015,12/24/2015,CS-12130,Central,Office Supplies,Storage,88.8,-2.22
346,CA-2017-169901,6/15/2017,6/19/2017,CC-12550,West,Technology,Phones,47.976,4.7976
347,CA-2017-134306,7/8/2017,7/12/2017,TD-20995,East,Office Supplies,Art,7.56,3.0996
348,CA-2017-134306,7/8/2017,7/12/2017,TD-20995,East,Office Supplies,Paper,24.56,11.5432
349,CA-2017-134306,7/8/2017,7/12/2017,TD-20995,East,Office Supplies,Art,12.96,4.1472
350,CA-2016-129714,9/1/2016,9/3/2016,AB-10060,East,Technology,Accessories,6.79,2.3086
351,CA-2016-129714,9/1/2016,9/3/2016,AB-10060,East,Office Supplies,Paper,24.56,11.5432
352,CA-2016-129714,9/1/2016,9/3/2016,AB-10060,East,Office Supplies,Binders,3.048,1.0668
353,CA-2016-129714,9/1/2016,9/3/2016,AB-10060,East,Office Supplies,Paper,49.12,23.0864
354,CA-2016-129714,9/1/2016,9/3/2016,AB-10060,East,Office Supplies,Binders,4355.168,1415.4296
355,CA-2016-138520,4/8/2016,4/13/2016,JL-15505,East,Furniture,Bookcases,388.704,-4.8588
356,CA-2016-138520,4/8/2016,4/13/2016,JL-15505,East,Office Supplies,Envelopes,8.26,3.7996
357,CA-2016-138520,4/8/2016,4/13/2016,JL-15505,East,Office Supplies,Art,17.04,6.9864
358,CA-2016-138520,4/8/2016,4/13/2016,JL-15505,East,Office Supplies,Paper,34.4,15.824
359,CA-2016-130001,4/23/2016,4/28/2016,HK-14890,South,Office Supplies,Paper,36.24,11.325
360,CA-2017-155698,3/8/2017,3/11/2017,VB-21745,South,Office Supplies,Appliances,647.84,168.4384
361,CA-2017-155698,3/8/2017,3/11/2017,VB-21745,South,Office Supplies,Labels,20.7,9.936
362,CA-2017-144904,9/25/2017,10/1/2017,KW-16435,East,Office Supplies,Labels,20.7,9.936
363,CA-2017-144904,9/25/2017,10/1/2017,KW-16435,East,Furniture,Chairs,488.646,86.8704
364,CA-2017-144904,9/25/2017,10/1/2017,KW-16435,East,Office Supplies,Art,5.56,1.4456
365,CA-2017-144904,9/25/2017,10/1/2017,KW-16435,East,Furniture,Furnishings,47.12,20.7328
366,CA-2014-123344,9/24/2014,9/29/2014,JD-16060,West,Office Supplies,Storage,211.96,8.4784
367,CA-2016-155516,10/21/2016,10/21/2016,MK-17905,East,Office Supplies,Binders,23.2,10.44
368,CA-2016-155516,10/21/2016,10/21/2016,MK-17905,East,Office Supplies,Supplies,7.36,0.1472
369,CA-2016-155516,10/21/2016,10/21/2016,MK-17905,East,Office Supplies,Storage,104.79,29.3412
370,CA-2016-155516,10/21/2016,10/21/2016,MK-17905,East,Furniture,Bookcases,1043.92,271.4192
371,CA-2017-104745,5/29/2017,6/4/2017,GT-14755,Central,Office Supplies,Paper,25.92,9.396
372,CA-2017-104745,5/29/2017,6/4/2017,GT-14755,Central,Office Supplies,Storage,53.424,4.6746
373,US-2014-119137,7/23/2014,7/27/2014,AG-10900,West,Office Supplies,Binders,8.16,-5.712
374,US-2014-119137,7/23/2014,7/27/2014,AG-10900,West,Technology,Accessories,1023.936,179.1888
375,US-2014-119137,7/23/2014,7/27/2014,AG-10900,West,Office Supplies,Art,9.24,0.924
376,US-2014-119137,7/23/2014,7/27/2014,AG-10900,West,Technology,Accessories,479.04,-29.94
377,US-2016-134656,9/28/2016,10/1/2016,MM-18280,Central,Office Supplies,Paper,99.136,30.98
378,US-2017-134481,8/27/2017,9/1/2017,AR-10405,East,Furniture,Tables,1488.424,-297.6848
379,CA-2015-130792,4/28/2015,5/5/2015,RA-19915,Central,Office Supplies,Appliances,8.652,-20.3322
380,CA-2015-130792,4/28/2015,5/5/2015,RA-19915,Central,Office Supplies,Storage,23.832,2.6811
381,CA-2015-130792,4/28/2015,5/5/2015,RA-19915,Central,Office Supplies,Binders,12.176,-18.8728
382,CA-2016-134775,10/28/2016,10/29/2016,AS-10285,West,Office Supplies,Paper,50.96,25.48
383,CA-2016-134775,10/28/2016,10/29/2016,AS-10285,West,Office Supplies,Binders,49.536,17.3376
384,CA-2015-125395,6/26/2015,6/29/2015,LA-16780,Central,Technology,Accessories,41.9,8.799
385,US-2015-168935,11/27/2015,12/2/2015,DO-13435,South,Furniture,Tables,375.4575,-157.0095
386,US-2015-168935,11/27/2015,12/2/2015,DO-13435,South,Technology,Accessories,83.976,-1.0497
387,CA-2015-122756,12/3/2015,12/7/2015,DK-13225,East,Technology,Machines,482.34,-337.638
388,CA-2015-122756,12/3/2015,12/7/2015,DK-13225,East,Furniture,Furnishings,2.96,0.777
389,CA-2014-115973,11/24/2014,11/26/2014,NG-18430,East,Office Supplies,Art,2.624,0.4264
390,CA-2017-101798,12/11/2017,12/15/2017,MV-18190,East,Office Supplies,Binders,23.36,7.884
391,CA-2017-101798,12/11/2017,12/15/2017,MV-18190,East,Technology,Accessories,39.98,13.5932
392,US-2014-135972,9/21/2014,9/23/2014,JG-15115,West,Technology,Phones,246.384,27.7182
393,US-2014-135972,9/21/2014,9/23/2014,JG-15115,West,Technology,Copiers,1799.97,701.9883
394,US-2014-134971,6/7/2014,6/10/2014,BP-11095,Central,Office Supplies,Binders,12.462,-20.5623
395,CA-2017-102946,6/30/2017,7/5/2017,VP-21730,West,Office Supplies,Binders,75.792,25.5798
396,CA-2017-165603,10/17/2017,10/19/2017,SS-20140,East,Office Supplies,Storage,49.96,9.4924
397,CA-2017-165603,10/17/2017,10/19/2017,SS-20140,East,Office Supplies,Paper,12.96,6.2208
398,CA-2015-122259,10/31/2015,11/4/2015,HP-14815,Central,Office Supplies,Supplies,70.12,21.036
399,CA-2016-108987,9/8/2016,9/10/2016,AG-10675,Central,Office Supplies,Storage,35.952,3.5952
400,CA-2016-108987,9/8/2016,9/10/2016,AG-10675,Central,Furniture,Bookcases,2396.2656,-317.1528
401,CA-2016-108987,9/8/2016,9/10/2016,AG-10675,Central,Office Supplies,Storage,131.136,-32.784
402,CA-2016-108987,9/8/2016,9/10/2016,AG-10675,Central,Technology,Accessories,57.584,0.7198
403,CA-2014-113166,12/24/2014,12/26/2014,LF-17185,South,Office Supplies,Paper,9.568,3.4684
404,CA-2014-155208,4/16/2014,4/20/2014,SP-20650,South,Office Supplies,Art,39.072,9.768
405,CA-2017-117933,12/24/2017,12/29/2017,RF-19840,East,Office Supplies,Appliances,35.91,9.6957
406,CA-2017-117457,12/8/2017,12/12/2017,KH-16510,West,Technology,Accessories,179.95,37.7895
407,CA-2017-117457,12/8/2017,12/12/2017,KH-16510,West,Technology,Copiers,1199.976,434.9913
408,CA-2017-117457,12/8/2017,12/12/2017,KH-16510,West,Office Supplies,Paper,27.15,13.3035
409,CA-2017-117457,12/8/2017,12/12/2017,KH-16510,West,Furniture,Tables,1004.024,-112.9527
410,CA-2017-117457,12/8/2017,12/12/2017,KH-16510,West,Office Supplies,Paper,9.68,4.6464
411,CA-2017-117457,12/8/2017,12/12/2017,KH-16510,West,Office Supplies,Labels,28.35,13.608
412,CA-2017-117457,12/8/2017,12/12/2017,KH-16510,West,Office Supplies,Paper,55.98,27.4302
413,CA-2017-117457,12/8/2017,12/12/2017,KH-16510,West,Furniture,Bookcases,1336.829,31.4548
414,CA-2017-117457,12/8/2017,12/12/2017,KH-16510,West,Furniture,Chairs,113.568,-18.4548
415,CA-2017-142636,11/3/2017,11/7/2017,KC-16675,West,Office Supplies,Paper,139.86,65.7342
416,CA-2017-142636,11/3/2017,11/7/2017,KC-16675,West,Furniture,Chairs,307.136,26.8744
417,CA-2017-122105,6/24/2017,6/28/2017,CJ-12010,West,Office Supplies,Art,95.92,25.8984
418,CA-2016-148796,4/14/2016,4/18/2016,PB-19150,West,Furniture,Chairs,383.8,38.38
419,CA-2017-154816,11/6/2017,11/10/2017,VB-21745,South,Office Supplies,Paper,5.78,2.8322
420,CA-2017-110478,3/4/2017,3/9/2017,SP-20860,West,Office Supplies,Art,9.32,2.7028
421,CA-2017-110478,3/4/2017,3/9/2017,SP-20860,West,Office Supplies,Envelopes,15.25,7.015
422,CA-2014-142048,6/22/2014,6/25/2014,JE-15745,West,Technology,Accessories,196.752,56.5662
423,CA-2017-125388,10/19/2017,10/23/2017,MP-17965,East,Furniture,Furnishings,56.56,14.7056
424,CA-2017-125388,10/19/2017,10/23/2017,MP-17965,East,Office Supplies,Storage,32.7,8.502
425,CA-2017-155705,8/21/2017,8/23/2017,NF-18385,South,Furniture,Chairs,866.4,225.264
426,CA-2017-149160,11/23/2017,11/26/2017,JM-15265,Central,Furniture,Furnishings,28.4,11.076
427,CA-2017-149160,11/23/2017,11/26/2017,JM-15265,Central,Office Supplies,Binders,287.92,138.2016
428,CA-2014-101476,9/12/2014,9/13/2014,SD-20485,East,Technology,Machines,69.99,30.0957
429,CA-2017-152275,10/1/2017,10/8/2017,KH-16630,Central,Office Supplies,Art,6.672,0.5004
430,US-2016-123750,4/15/2016,4/21/2016,RB-19795,South,Office Supplies,Binders,189.588,-145.3508
431,US-2016-123750,4/15/2016,4/21/2016,RB-19795,South,Technology,Accessories,408.744,76.6395
432,US-2016-123750,4/15/2016,4/21/2016,RB-19795,South,Technology,Accessories,291.96,54.7425
433,US-2016-123750,4/15/2016,4/21/2016,RB-19795,South,Office Supplies,Storage,4.768,-0.7748
434,CA-2016-127369,6/6/2016,6/7/2016,DB-13060,East,Office Supplies,Storage,714.3,207.147
435,US-2014-150574,12/19/2014,12/25/2014,MK-18160,South,Office Supplies,Binders,4.812,-3.6892
436,US-2014-150574,12/19/2014,12/25/2014,MK-18160,South,Technology,Accessories,247.8,-18.585
437,CA-2016-147375,6/12/2016,6/14/2016,PO-19180,Central,Technology,Machines,1007.979,43.1991
438,CA-2016-147375,6/12/2016,6/14/2016,PO-19180,Central,Office Supplies,Paper,313.488,113.6394
439,CA-2017-130043,9/15/2017,9/19/2017,BB-11545,Central,Office Supplies,Paper,31.872,11.5536
440,CA-2017-157252,1/20/2017,1/23/2017,CV-12805,East,Furniture,Chairs,207.846,2.3094
441,CA-2016-115756,9/5/2016,9/7/2016,PK-19075,Central,Furniture,Furnishings,12.22,3.666
442,CA-2016-115756,9/5/2016,9/7/2016,PK-19075,Central,Office Supplies,Storage,194.94,23.3928
443,CA-2016-115756,9/5/2016,9/7/2016,PK-19075,Central,Office Supplies,Storage,70.95,20.5755
444,CA-2016-115756,9/5/2016,9/7/2016,PK-19075,Central,Office Supplies,Paper,91.36,42.0256
445,CA-2016-115756,9/5/2016,9/7/2016,PK-19075,Central,Furniture,Chairs,242.94,29.1528
446,CA-2016-115756,9/5/2016,9/7/2016,PK-19075,Central,Office Supplies,Labels,22.05,10.584
447,CA-2017-154214,3/20/2017,3/25/2017,TB-21595,Central,Furniture,Furnishings,2.91,1.3677
448,CA-2016-166674,4/1/2016,4/3/2016,RB-19360,East,Office Supplies,Art,59.52,15.4752
449,CA-2016-166674,4/1/2016,4/3/2016,RB-19360,East,Office Supplies,Storage,161.94,9.7164
450,CA-2016-166674,4/1/2016,4/3/2016,RB-19360,East,Office Supplies,Art,263.88,71.2476
451,CA-2016-166674,4/1/2016,4/3/2016,RB-19360,East,Office Supplies,Art,30.48,7.9248
452,CA-2016-166674,4/1/2016,4/3/2016,RB-19360,East,Office Supplies,Art,9.84,2.8536
453,CA-2016-166674,4/1/2016,4/3/2016,RB-19360,East,Technology,Phones,35.12,9.1312
454,CA-2017-147277,10/20/2017,10/24/2017,EB-13705,East,Furniture,Tables,284.364,-75.8304
455,CA-2017-147277,10/20/2017,10/24/2017,EB-13705,East,Office Supplies,Storage,665.408,66.5408
456,CA-2016-100153,12/13/2016,12/17/2016,KH-16630,Central,Technology,Accessories,63.88,24.9132
457,US-2014-110674,2/12/2014,2/18/2014,SC-20095,West,Furniture,Chairs,129.568,-24.294
458,US-2016-157945,9/26/2016,10/1/2016,NF-18385,Central,Furniture,Chairs,747.558,-96.1146
459,US-2016-157945,9/26/2016,10/1/2016,NF-18385,Central,Office Supplies,Envelopes,8.928,3.348
460,CA-2015-109638,12/15/2015,12/22/2015,JH-15985,West,Office Supplies,Appliances,103.92,36.372
461,CA-2015-109638,12/15/2015,12/22/2015,JH-15985,West,Technology,Accessories,899.91,377.9622
462,CA-2015-109638,12/15/2015,12/22/2015,JH-15985,West,Office Supplies,Binders,51.312,18.6006
463,CA-2016-109869,4/22/2016,4/29/2016,TN-21040,West,Furniture,Furnishings,23.56,7.068
464,CA-2016-109869,4/22/2016,4/29/2016,TN-21040,West,Furniture,Tables,1272.63,-814.4832
465,CA-2016-109869,4/22/2016,4/29/2016,TN-21040,West,Office Supplies,Binders,28.485,-20.889
466,CA-2016-109869,4/22/2016,4/29/2016,TN-21040,West,Office Supplies,Supplies,185.376,-34.758
467,CA-2016-109869,4/22/2016,4/29/2016,TN-21040,West,Office Supplies,Appliances,78.272,5.8704
468,US-2015-101399,1/17/2015,1/24/2015,JS-15940,Central,Furniture,Furnishings,254.744,-312.0614
469,CA-2017-154907,3/31/2017,4/4/2017,DS-13180,Central,Furniture,Bookcases,205.3328,-36.2352
470,US-2016-100419,12/16/2016,12/20/2016,CC-12670,Central,Office Supplies,Binders,4.788,-7.9002
471,CA-2015-154144,12/20/2015,12/24/2015,MH-17785,East,Office Supplies,Paper,55.48,26.6304
472,CA-2014-144666,11/9/2014,11/11/2014,JP-15520,West,Office Supplies,Storage,340.92,3.4092
473,CA-2014-144666,11/9/2014,11/11/2014,JP-15520,West,Furniture,Bookcases,222.666,10.4784
474,CA-2014-144666,11/9/2014,11/11/2014,JP-15520,West,Technology,Phones,703.968,87.996
475,CA-2014-144666,11/9/2014,11/11/2014,JP-15520,West,Office Supplies,Storage,92.52,24.9804
476,CA-2014-144666,11/9/2014,11/11/2014,JP-15520,West,Office Supplies,Paper,62.65,28.819
477,CA-2014-144666,11/9/2014,11/11/2014,JP-15520,West,Office Supplies,Paper,94.85,45.528
478,CA-2016-103891,7/12/2016,7/19/2016,KH-16690,West,Technology,Phones,95.76,7.182
479,CA-2016-152632,10/27/2016,11/2/2016,JE-15475,East,Furniture,Furnishings,40.2,19.296
480,CA-2016-100790,6/26/2016,7/2/2016,JG-15805,East,Office Supplies,Art,14.7,6.615
481,CA-2016-100790,6/26/2016,7/2/2016,JG-15805,East,Office Supplies,Storage,704.25,84.51
482,CA-2014-134677,10/6/2014,10/10/2014,XP-21865,West,Technology,Accessories,9.09,1.9089
483,CA-2014-127691,7/22/2014,7/27/2014,EM-14065,East,Office Supplies,Art,5.96,1.6688
484,CA-2014-127691,7/22/2014,7/27/2014,EM-14065,East,Technology,Accessories,159.98,57.5928
485,CA-2017-140963,6/10/2017,6/13/2017,MT-18070,West,Office Supplies,Labels,29.6,14.8
486,CA-2017-140963,6/10/2017,6/13/2017,MT-18070,West,Furniture,Bookcases,514.165,-30.245
487,CA-2017-140963,6/10/2017,6/13/2017,MT-18070,West,Technology,Phones,279.96,17.4975
488,CA-2014-154627,10/29/2014,10/31/2014,SA-20830,Central,Technology,Phones,2735.952,341.994
489,CA-2014-133753,6/9/2014,6/13/2014,CW-11905,Central,Technology,Phones,7.992,0.5994
490,CA-2014-133753,6/9/2014,6/13/2014,CW-11905,Central,Technology,Accessories,63.984,10.3974
491,CA-2014-133753,6/9/2014,6/13/2014,CW-11905,Central,Office Supplies,Art,70.368,6.1572
492,CA-2014-113362,9/14/2014,9/19/2014,AJ-10960,East,Office Supplies,Storage,449.15,8.983
493,CA-2014-113362,9/14/2014,9/19/2014,AJ-10960,East,Office Supplies,Envelopes,11.07,5.0922
494,CA-2016-169166,5/9/2016,5/14/2016,SS-20590,West,Technology,Accessories,93.98,13.1572
